id,title,revenue,budget,genres
427395,The Gaelic King,0,0,"Fantasy, History"
52364,Crisis,0,0,"Crime, Drama, Thriller"
41725,Captain Sindbad,0,0,"Fantasy, Adventure, Family"
53092,"Niagara, Niagara",168462,0,"Drama, Romance"
33536,The Naughty Nineties,0,0,Comedy
807132,Blueback,0,0,"Family, Drama, Adventure"
522882,Hover,0,0,Science Fiction
33541,Ride 'Em Cowboy,0,0,"Comedy, Western"
132390,Knifer,0,0,Drama
38919,Don's Party,0,0,Comedy
38923,High School U.S.A.,0,0,"TV Movie, Romance, Comedy"
33045,Parasite Eve,0,0,"Romance, Horror, Science Fiction, Thriller, Drama"
95019,The Hills Run Red,0,0,"Action, Western"
344715,Batman v Superman XXX: An Axel Braun Parody,0,0,"Fantasy, Action"
108878,Unmasked Part 25,0,0,"Comedy, Horror, Romance"
29553,Barbara Broadcast,0,0,"Comedy, Drama"
104942,Psychout for Murder,0,0,"Thriller, Drama"
426243,Eagles of Death Metal - Nos Amis (Our Friends),0,0,"Music, Documentary"
104973,White Cannibal Queen,0,0,"Drama, Horror"
296633,The Whistleblower,0,0,Drama
28356,Black Beauty,0,0,"Drama, Family, Western"
14814,Chemical Wedding,0,0,"Horror, Mystery, Thriller"
30168,It Came from Hollywood,2091037,5000000,"Comedy, Documentary"
37039,Among the Living,0,0,"Drama, Mystery, Thriller"
200381,The Young Girls Turn 25,0,0,Documentary
202604,The Vatican Exorcisms,0,0,"Horror, Documentary, Mystery"
270698,I'm a Porn Star,0,0,"Documentary, Comedy"
228606,The Secret Village,0,0,"Mystery, Thriller"
157017,Five Years,0,0,Drama
381015,The Other Half,0,0,"Drama, Romance"
98289,Abandon Ship,0,0,"Drama, Adventure"
20548,The Home of Dark Butterflies,0,2300000,Drama
63861,Seminole,0,0,"Adventure, Western"
62323,Vanishing of the Bees,0,0,Documentary
18820,I Really Hate My Job,0,0,"Comedy, Drama"
61049,Arrowhead,0,0,"Action, Western"
65214,Dead Hooker in a Trunk,0,0,Horror
389323,Papa Hemingway in Cuba,0,0,Drama
398541,Teenage Kicks,0,0,Drama
61108,Emmanuelle 6,0,0,"Drama, Romance"
56719,One Summer of Happiness,0,0,"Drama, Romance"
55684,Sweatshop,0,0,"Horror, Thriller"
161495,Roommates,12400000,22000000,"Drama, Comedy"
263148,Ilusión Nacional,0,0,Documentary
47044,The Secret Life: Jeffrey Dahmer,0,0,"Crime, Drama"
430011,Supercon,0,0,Comedy
57684,Roxie Hart,0,0,"Comedy, Romance"
116194,Proteus,0,3000000,"Thriller, Horror, Science Fiction"
507531,Hello & Goodbye,0,2000,"Romance, Drama"
18634,Puzzlehead,0,500000,"Science Fiction, Thriller, Drama, Horror"
121513,The Immortal Bachelor,0,0,"Mystery, Comedy, Drama"
468091,Alien Invasion,0,0,"Science Fiction, Horror, Comedy"
233423,The Legend of Sarila,901596,0,"Family, Animation, Adventure"
19010,Deep Evil,0,1500000,"Science Fiction, Thriller, Horror"
44388,It Had to Be You,0,0,"Romance, Comedy"
116158,Munchie,0,0,"Family, Fantasy, Comedy"
10841,Breakthrough,0,0,"Drama, History, War"
124167,Alphabet City,0,0,"Crime, Drama, Action"
412823,Joshua and the Promised Land,0,0,"Animation, Adventure, Family"
45520,The Hunters,0,0,"War, Action, Drama"
18700,Till the Clouds Roll By,6724000,3316000,Music
47502,Faithful,2104439,13000000,"Comedy, Crime, Drama"
414852,Travis: The True Story of Travis Walton,0,0,Documentary
49843,The Naked Truth,0,0,Comedy
432782,Just friendship,0,0,Comedy
117123,Dick Tracy's Dilemma,0,0,"Drama, Crime"
124409,Expect No Mercy,0,0,"Action, Science Fiction"
61579,Bodyguard,0,0,Crime
13106,Dard Divorce,0,400000,"Horror, Thriller, Crime"
252509,The Satellite Girl and Milk Cow,0,0,"Animation, Comedy, Family, Science Fiction, Fantasy"
182532,Young Hercules,0,3500000,"Family, Fantasy"
46536,1 Night in Paris,10000000,5595,Romance
65402,Run for the Sun,0,0,"Adventure, Thriller"
45588,Angels in the Outfield,0,0,"Comedy, Family, Fantasy"
170558,The Last Days of Pompeii,0,0,"Drama, Adventure"
19629,Red Doors,0,0,"Comedy, Drama"
48633,Man in the Dark,0,0,"Crime, Thriller"
66701,Heroes for Sale,0,290000,Drama
124721,Triumphs of a Man Called Horse,0,0,Western
510041,Maine,0,0,Drama
167972,The Locker,0,1000000,"Horror, Thriller"
480432,Ferrari 312B,0,0,Documentary
624147,It will work,0,0,"Crime, Comedy"
401359,Breakdown Lane,0,0,"Drama, Horror, Thriller"
15699,Opal Dream,140666,5000000,"Drama, Family"
46971,Wild Geese II,0,0,"Action, Thriller"
410974,Jesus,0,0,Drama
204259,5 Sundarikal,0,0,"Family, Romance"
45133,Sebbe,0,0,Drama
50926,The Great Rupert,0,0,"Family, Comedy"
172535,The Trials of Oscar Wilde,0,0,"Drama, History"
64873,The Misadventures of Merlin Jones,0,0,"Science Fiction, Family, Comedy"
115781,Three Little Beers,0,0,Comedy
46018,Willie Dynamite,0,0,"Crime, Drama"
64867,Third Man on the Mountain,0,0,"Adventure, Drama, Family"
49616,The Miracle of Our Lady of Fatima,0,0,Drama
774823,Becoming Cousteau,244223,0,Documentary
48127,The North Star,0,0,"Drama, War"
183327,I'm Dangerous Tonight,0,0,"Horror, Thriller, TV Movie"
46078,Entrails of a Virgin,0,0,"Horror, Science Fiction"
468684,The Space Between Us,0,7530,Science Fiction
44791,Dodging the Clock,4280982,4250000,Comedy
165027,Light Gradient,0,0,"Drama, Romance, Thriller"
852252,The Accursed,0,0,Horror
49232,In Your Absence,0,500000,Drama
44533,Prince of Foxes,0,0,"Adventure, Drama, History"
44352,I Dreamt Under the Water,0,0,"Drama, Romance"
19482,My Dear Enemy,0,0,"Comedy, Romance, Drama"
63163,The Master and Margarita,0,0,"Drama, Romance, Fantasy"
62006,The Captive City,0,0,"Drama, Crime"
47446,The Trojan Women,0,0,Drama
20684,Preaching to the Perverted,0,0,"Comedy, Drama"
505003,Carter & June,0,0,"Action, Comedy"
46196,Hollywood Story,0,0,"Crime, Drama, Mystery"
61855,The Painted Hills,0,0,"Action, Adventure, Drama, Family"
44890,The Frogmen,0,0,"Action, Adventure, Drama, War"
55418,The Earth Is a Sinful Song,0,0,Drama
413548,Begum Jaan,0,0,"Action, Drama, History"
58311,Executioners,5229134,0,"Action, Comedy, Science Fiction"
467839,Predator World,0,0,"Science Fiction, Comedy, Horror"
214051,Sex with a Smile,0,0,Comedy
33484,Hit the Ice,0,0,Comedy
27501,The Bat,0,0,"Comedy, Horror, Mystery"
87895,Satan's Triangle,0,0,"TV Movie, Mystery, Horror"
54715,Leaving Normal,0,0,"Drama, Comedy"
52023,Succubus: Hell-Bent,0,1500000,"Horror, Thriller"
37679,Screaming Mimi,0,0,Thriller
96378,Stag,0,0,Comedy
66454,BraveStarr: The Legend,0,91,"Animation, Western, Action, Science Fiction"
33117,Tea for Two,0,0,"Comedy, Music, Romance"
26316,Mosquito Squadron,0,0,"War, Drama"
80351,The Castaway Cowboy,0,0,"Adventure, Family, Comedy, Western"
96786,Duel of the Titans,0,0,Adventure
298539,A Belle for Christmas,0,0,Family
51601,San Quentin,0,0,"Action, Drama"
59427,Ring of Bright Water,0,0,"Drama, Family"
842891,Student Body,0,0,"Horror, Thriller"
80521,All Mine to Give,0,0,"Drama, Romance, Family"
563943,Curtiz,0,0,"Drama, History"
489987,The Price of Everything,0,0,Documentary
655031,The Final Level: Escaping Rancala,0,0,"Action, Adventure, Fantasy, Science Fiction"
87789,Revenge,0,0,"Thriller, Crime, Drama"
336007,Against the Clock,0,0,"Thriller, Action"
194485,The Priest's Wife,0,0,"Drama, Comedy"
141974,The Battle of El Alamein,0,0,"War, Action"
48361,Golgo 13: Assignment Kowloon,0,0,"Action, Adventure, Crime"
367524,Kareem: Minority of One,0,0,Documentary
111678,"Rally 'Round the Flag, Boys!",0,0,"Comedy, Romance"
27456,Thunderbolt,0,0,"Crime, Drama"
458012,Moothon,0,0,"Crime, Drama"
270696,Tru Love,0,0,"Romance, Drama"
22116,Naked Boys Singing!,25526,0,"Comedy, Music, Romance"
25148,Charlie Chan at the Olympics,0,0,"Action, Mystery, Thriller"
268413,Antidote,446619,500000,"Crime, Action, Drama"
86149,The Attic,0,0,Horror
82077,Bella Mafia,0,0,"Drama, Crime"
67060,Down to Earth,0,0,"Comedy, Fantasy, Music, Romance"
105670,Back to the Wall,0,0,"Crime, Drama"
202580,Hush! Girls Don't Scream,0,0,"Crime, Drama"
81751,Casanova Brown,0,0,Comedy
27597,Stowaway,0,0,"Music, Adventure, Family"
70665,Flatland: The Film,0,0,"Animation, Science Fiction"
1940,Porgy and Bess,0,7000000,"Music, Drama, Romance"
49983,Enemy Gold,0,0,"Action, Thriller"
232888,House Swap,0,0,"Horror, Thriller"
81847,The Dawn Patrol,0,0,"War, Drama, Action"
20621,Second Chance,0,0,"Drama, Thriller"
167484,The Ambassador,0,0,"Drama, War"
120653,Zee and Co.,0,0,Drama
50072,Forbidden,0,0,"Drama, Romance"
56177,Blood Feud,0,0,Drama
82118,555,0,0,Horror
70191,The Good Guys and the Bad Guys,0,0,"Comedy, Western"
53434,Jazz on a Summer's Day,0,0,"Documentary, Music"
43321,Pete Kelly's Blues,0,0,"Crime, Drama, Music"
43296,Hormones,0,0,"Comedy, Drama, Romance"
28732,Fall Time,0,4000000,"Action, Adventure, Crime, Drama, Thriller"
112447,The Perverse Countess,0,0,"Thriller, Horror"
146783,The Bandit,0,0,"Drama, Crime"
188125,Swiss Family Robinson,0,0,Adventure
218671,C.I.A. Code Name: Alexa,0,0,"Action, Thriller"
125589,The Quick Gun,0,0,Western
37043,Double Agent 73,0,0,"Comedy, Crime"
408670,Ace the Case: Manhattan Mystery,0,0,"Family, Mystery"
402436,Miso Hungry,0,0,Documentary
897097,Cobalt Blue,0,0,"Romance, Drama"
56598,The Lady in Question,0,0,"Romance, Comedy, Drama"
37437,My Side of the Mountain,0,0,"Action, Adventure, Drama, Family"
42428,Oh! Those Most Secret Agents,0,0,"Action, Comedy"
29241,Strange Confession,0,0,"Crime, Mystery, Drama, Horror"
29251,On Any Sunday,0,0,Documentary
221767,Crypt of the Vampire,0,0,Horror
42493,Cold Turkey,11000000,0,Comedy
454826,Villain,0,0,"Action, Crime, Thriller"
22092,The Swinging Cheerleaders,0,150000,"Action, Comedy"
484133,Nude,0,0,Documentary
33582,Teenage Dirtbag,0,0,Drama
86816,The Legend of Lylah Clare,0,0,Drama
432972,The Force,0,0,Documentary
545582,Ultraman Geed the Movie: Connect! The Wishes!!,0,0,"Action, Science Fiction"
54684,Kings Ransom,0,0,Documentary
66869,Green Mansions,0,3000000,"Adventure, Drama, Romance"
135260,The Seducers,0,0,Drama
37352,An Act of Murder,0,0,"Crime, Drama"
118300,Escape from Zahrain,0,0,"Action, Adventure, Drama"
42779,Those Calloways,0,0,"Drama, Family"
282659,Perfect: Android Rising,0,17000,"Drama, Science Fiction"
70916,The Lovers,0,0,"Romance, Drama, Family, Fantasy"
53518,Now or Never,0,0,Comedy
593240,Human Lost,0,0,"Animation, Science Fiction"
29126,Black Moon,0,0,Horror
102443,Creatures the World Forgot,0,0,"Adventure, Horror, Science Fiction"
48218,Madame DuBarry,0,0,"Drama, History"
112078,Hollywood Cop,0,0,Action
122965,WWE Royal Rumble 2010,0,0,Action
546768,Maggie,0,0,"Drama, Comedy"
122047,Ladies of Leisure,0,0,"Drama, Romance"
288581,Rocks in My Pockets,0,0,"Comedy, Animation, Drama"
81476,Confessions of a Young American Housewife,0,25000,Drama
98012,The Devonsville Terror,0,0,Horror
8904,Service,0,0,Drama
478160,RV: Resurrected Victims,0,0,"Thriller, Adventure, Mystery, Action"
32831,"Buona Sera, Mrs. Campbell",0,0,"Comedy, Romance"
207766,Missionary,0,0,"Drama, Thriller"
39327,The Music of Chance,0,0,Drama
11491,"Fire, Ice & Dynamite",0,0,"Action, Adventure, Comedy"
40600,Hot Moves,0,0,Comedy
77670,Kansas,0,0,"Drama, Thriller, Crime, Romance"
117531,The Great Gabbo,0,0,"Drama, Romance, Music"
77889,Brides of Blood,0,0,"Horror, Science Fiction"
77824,Rockula,0,0,"Horror, Comedy, Music, Romance"
154064,Frontier Marshal,0,0,Western
30650,The Diane Linkletter Story,0,0,Comedy
109355,Figaro and Cleo,0,0,"Animation, Family"
474063,A Very Sordid Wedding,0,0,Comedy
39488,Giant,0,0,"Drama, Romance"
39496,Producing Adults,0,0,"Drama, Comedy, Romance"
77434,What's Cooking?,0,0,"Comedy, Drama, Romance"
39503,Inside Moves,0,0,Drama
45773,Aberration,0,0,"Horror, Science Fiction"
77418,Michael Strogoff,0,0,"Drama, Adventure"
114953,Lolly-Madonna XXX,0,0,Drama
452531,That's Not Me,0,60000,Comedy
39459,The Oklahoma Kid,0,0,"Western, History"
24040,My Dream Is Yours,0,0,"Comedy, Music, Romance"
74884,Vanessa,0,0,"Drama, Mystery"
77925,Twinky,0,0,"Drama, Romance, Comedy"
94241,Sundown,0,0,"Drama, War"
371813,Puthiya Niyamam,0,0,"Drama, Family, Thriller"
90171,Ashes of Paradise,0,0,"Crime, Drama, Mystery, Thriller"
46358,The Looking Glass War,0,0,"Action, Drama, Thriller"
63725,The Paperboy,0,2000000,"Horror, Thriller"
45593,Roman,0,250000,"Drama, Thriller, Horror"
78403,Born Bad,0,0,"Thriller, Drama"
45598,The Trouble with Girls,0,0,"Comedy, Music, Romance"
108993,Detention,0,2150000,"Horror, Action, Comedy, Thriller"
332936,Any Day,0,0,"Thriller, Drama, Romance"
32035,Love at Large,0,0,"Comedy, Drama, Mystery, Romance"
45631,Heartbeat,0,0,"Drama, Romance"
74746,Joe Hill,0,0,Drama
39197,Miss Firecracker,0,0,Comedy
63912,The Big Job,0,0,"Comedy, Crime, Mystery, Action"
77934,The Christmas Bunny,0,250000,"Drama, Family"
273598,Pad Na Jou Hart,0,0,"Adventure, Romance"
26678,Night Life,0,2500000,"Horror, Comedy"
65283,The Proud and the Beautiful,0,0,Drama
874161,Open by Christmas,0,0,"TV Movie, Comedy, Romance"
30814,Montana,0,0,"Drama, Action, Comedy, Crime"
488372,The Age of Blood,0,0,"Action, Drama, History"
109841,Supernatural,0,0,"Mystery, Thriller, Horror"
39848,Breakfast with Hunter,0,0,Documentary
888506,A Godwink Christmas: Miracle of Love,0,0,"TV Movie, Comedy, Romance"
253256,The Heart Machine,0,0,"Drama, Thriller"
31286,The Sinister Urge,0,0,"Crime, Drama, Thriller"
76681,Wacko,0,0,"Comedy, Horror"
501624,Girl in the Bunker,0,0,"TV Movie, Drama"
123755,The Camp on Blood Island,0,0,"War, Action, Drama"
31154,Steel and Lace,0,0,"Action, Horror, Science Fiction"
92378,Pit Stop,0,0,"Action, Drama"
814030,Star,0,0,"Thriller, Drama, Mystery"
76277,The Marriage of Balzaminov,0,0,"Comedy, Romance"
39997,Meet the Hollowheads,0,0,"Comedy, Science Fiction"
40015,Cold & Dark,0,0,"Horror, Action, Thriller, Crime"
31122,The Starfighters,0,0,Drama
735580,The Last Laugh,0,0,"Horror, Thriller"
76177,Texas Chain Saw Massacre: The Shocking Truth,0,0,"Documentary, Horror"
40091,Sex Madness,0,0,Drama
26894,Saint Sinner,0,3900000,"Fantasy, Horror, Science Fiction, TV Movie"
17997,Attack of the Gryphon,0,0,"Adventure, Fantasy, Action, Science Fiction"
215746,Dracula Sucks,0,0,"Comedy, Horror"
93096,Smuggler,0,0,"Action, Comedy, Drama"
13798,Thunderclump,0,0,"Adventure, Animation, Family, Music, Fantasy"
373480,Kiki,0,0,Documentary
292988,Dark Mountain,0,0,"Horror, Science Fiction, Thriller"
139321,The Duel,0,0,"Action, Drama, Crime"
574302,Tazza: One Eyed Jack,15704187,0,"Crime, Drama"
139300,Ticket to Vegas,6134438,0,"Adventure, Comedy"
91596,Dancing Queen,0,0,"Romance, Drama, Comedy"
92766,Underworld,0,0,"Horror, Science Fiction, Action"
19816,The Retreat,0,0,Horror
659924,Loveland,0,2000000,"Science Fiction, Romance, Thriller"
46145,"Invasion, U.S.A.",0,0,"Drama, Science Fiction"
76992,Living It Up,0,0,Drama
109614,Losing Chase,0,0,"Drama, Romance"
45853,Séance,0,0,"Horror, Thriller"
29792,Fire Serpent,0,2000000,"TV Movie, Horror, Science Fiction, Action"
59072,Doriana Gray,0,0,"Drama, Horror, Fantasy"
45398,The McKenzie Break,0,0,"Action, War"
29954,Body Puzzle,0,0,"Thriller, Horror"
149553,Little Miss Millions,0,0,"Family, Comedy"
41552,Black Hand,0,0,"Drama, Crime"
612402,Nani's Gang Leader,0,0,"Comedy, Crime, Thriller"
104846,The Fear of God: 25 Years of The Exorcist,0,0,"Documentary, TV Movie"
104925,The Murder Clinic,0,0,"Horror, Crime"
57199,The Flying Jalopy,0,0,"Animation, Comedy"
88947,A Stranger in Town,0,190000,Western
673392,Radhe Shyam,0,0,"Drama, Romance"
95383,$ellebrity,0,0,Documentary
24442,The Black Shield of Falworth,0,0,"History, Adventure, Romance"
103133,BearCity 2: The Proposal,0,0,"Comedy, Romance"
12759,Doll Graveyard,0,0,Horror
88889,"Skinny Tiger, Fatty Dragon",0,0,"Action, Comedy"
26447,3:15 the Moment of Truth,0,0,"Action, Crime, Thriller"
12447,Driving Me Crazy,0,0,Comedy
22510,Hot for Teacher,0,0,"Comedy, Romance"
79817,The Holly and the Ivy,0,0,Drama
812320,Slapface,2300000,0,"Horror, Thriller"
41787,Defenseless,0,0,"Thriller, Mystery"
20358,Yuvvraaj,0,0,Drama
612882,Lake of Death,0,0,"Horror, Drama, Mystery"
33031,Come Live with Me,0,0,"Comedy, Romance"
96289,The Pig Keeper's Daughter,0,0,Comedy
131995,The Necro Files,0,0,"Horror, Comedy"
96255,Three Came Home,0,0,"War, Drama"
1054972,Rock Dog 3: Battle the Beat,0,0,"Animation, Adventure, Comedy"
394047,The Dog Lover,0,2000000,Drama
638741,Some Kind of Heaven,0,0,Documentary
290504,Awake: The Life of Yogananda,0,0,Documentary
73027,Across the Bridge,0,0,"Drama, Thriller, Crime"
156068,Mark of the Witch,0,0,Horror
74070,Fly Me the French Way,0,0,"Comedy, Drama, Thriller"
65546,Grand Central Murder,515000,250000,"Mystery, Crime, Comedy"
238411,Philips and the Monkey Pen,0,0,"Drama, Family"
52961,That's Life!,0,0,"Comedy, Drama"
74012,Crash Dive,0,0,"War, Romance, Drama, Action, Adventure, Thriller"
327315,Bloodrunners,0,450000,"Crime, Horror"
278867,Hardkor Disko,0,0,Drama
45512,Pocket Money,0,0,"Comedy, Western, Adventure"
117401,She Cried No,0,0,"Drama, TV Movie"
13941,Take,0,0,"Crime, Drama, Thriller"
78522,Prime Evil,0,0,"Horror, Thriller, Mystery"
20125,Gladiatress,0,0,"Comedy, Adventure, Action"
74399,The Champagne Murders,0,0,"Crime, Drama, Thriller"
816956,Dig,0,0,"Mystery, Thriller"
4703,Daisy Miller,0,2000000,"Comedy, Drama, Romance"
537736,Let's Scare Julie,0,0,"Horror, Mystery, Thriller"
117429,Jack the Ripper,0,0,"Mystery, Crime, Horror, Thriller"
38952,City Hunter Special: The Secret Service,0,0,"Action, Animation, Comedy, Crime"
296216,Inner Demon,0,0,Horror
58733,The Pirates of Blood River,0,0,"Adventure, Action, Drama"
89280,My Brother Tom,0,0,Drama
880100,Fear,2100000,0,Horror
764316,Dashing in December,0,0,"Drama, TV Movie"
114638,True Confession,0,0,"Comedy, Crime"
611805,They're Inside,0,0,Horror
155399,The Day the Earth Froze,0,0,"Adventure, Fantasy"
121390,Blades,0,0,"Horror, Comedy"
433036,Whose Streets?,0,0,Documentary
849177,Seasons,0,0,"Drama, Romance"
22741,Black Dragons,0,0,"Horror, War"
49483,Oliver Twist,0,0,"Crime, Drama"
525176,The Black Forest,0,0,Horror
577340,Welcome to Acapulco,0,0,"Action, Comedy, Thriller"
174309,Teenage,0,0,Documentary
73931,Reunion,0,0,"Drama, History"
208703,Rufus,0,2100000,"Drama, Horror"
16412,Chasing Christmas,0,0,"Comedy, Family, TV Movie"
611754,Brochevarevaru Ra,0,0,"Thriller, Crime"
24385,Splinterheads,0,0,"Comedy, Romance"
115666,Nightmare on the 13th Floor,0,0,"Horror, Thriller, Mystery, TV Movie"
33370,Done the Impossible,0,0,Documentary
3152,Big Monster on Campus,0,0,"Comedy, Horror"
55792,Simon,0,0,"Comedy, Science Fiction"
27966,King of the Underworld,0,0,"Romance, Crime, Drama"
61777,Dear America: Letters Home from Vietnam,0,0,"Documentary, War"
54505,Manson,0,0,Documentary
510819,Dirty Dead Con Men,0,0,"Action, Crime, Drama"
1790,Heaven with a Gun,0,0,Western
116494,Clearcut,0,0,"Thriller, Western, Drama, Horror"
61653,Back Roads,11800000,0,"Comedy, Romance"
84298,Arrowsmith,0,0,Drama
61416,Beautiful People,0,0,"War, Comedy, Drama"
68340,Doctor at Large,0,0,"Comedy, Romance"
67363,The Love Goddesses,0,0,Documentary
44250,Cruel World,16344,2000000,"Thriller, Horror, Comedy"
36584,Interview with the Assassin,0,500000,"Drama, Thriller"
55657,"Surrender, Dorothy",0,0,"Drama, Romance, TV Movie"
50493,Brilliantlove,0,650000,"Romance, Drama"
50356,Susan Slept Here,0,0,"Comedy, Drama"
68044,Paperback Hero,1369280,0,"Comedy, Romance"
50177,Foreign Intrigue,0,0,Thriller
43822,The Stars Look Down,0,0,Drama
133131,"Why, Charlie Brown, Why?",0,0,"Family, Animation, Comedy, Drama"
362736,The Hexecutioners,0,0,Horror
69061,Dr. Otto and the Riddle of the Gloom Beam,0,0,"Comedy, Science Fiction, Adventure"
27737,Rolling Vengeance,0,0,"Thriller, Action, Drama"
83295,The Black Gestapo,0,0,Crime
28358,Bloody Friday,3500000,100000,"Crime, Action, Thriller"
21554,Sparkle,0,0,"Drama, Music"
35176,Kill Me Later,0,0,"Drama, Thriller, Crime, Romance"
112969,Slaughter of the Innocents,0,0,"Horror, Action, Thriller, Mystery"
408609,The Intent,0,0,"Crime, Drama"
100110,Survival Quest,0,0,"Action, Adventure"
28565,"Silent Night, Zombie Night",0,0,"Horror, Action, Comedy, Romance"
100167,No Way Home,0,0,Drama
27930,Rude Boy,0,0,"Drama, Music, Documentary"
82838,The Rack,0,0,"Drama, War"
28575,I'll Cry Tomorrow,0,0,Drama
67595,The Positively True Adventures of the Alleged Texas Cheerleader-Murdering Mom,0,0,"Comedy, Drama, TV Movie"
129302,The Annihilators,0,0,"Action, Crime, Drama"
220674,The Wipers Times,0,0,"TV Movie, Comedy, War, Drama"
83329,Home Sweet Home,0,0,Horror
240697,Hollywood Sex Fantasy,0,0,"Comedy, Romance"
412111,The Emeryville Experiments,0,1000000,"Horror, Thriller"
